tweet_id,text,author_id,username,created_at,like_count,retweet_count,reply_count,quote_count,url,keyword,sync_timestamp
2061767064189063402,"HOW HOME AFFAIRS PROTECTS EUROPEAN IMMIGRANTS!
@HomeAffairsSA @Leon_Schreib has failed to give an account on how many MPs in South Africa have dual citizenship👇 ",1581134348631392256,PatrioticMedia1,2026-06-02 11:09:08+00:00,3,1,0,0,https://x.com/i/web/status/2061767064189063402,citizenship,2026_06_02-13:45:18
2061765430490919342,"LOP says Parliament will not vet cabinet appointees with duo Citizenship

Source. @PulseUganda ",2052029506114781195,sharifu92207,2026-06-02 11:02:39+00:00,0,0,0,0,https://x.com/i/web/status/2061765430490919342,citizenship,2026_06_02-13:45:18
2061764915736490200,"Croatian citizenship eligibility depends on lineage and historical documentation.

 ",1920602027329269761,SocietatesCivis,2026-06-02 11:00:36+00:00,0,0,0,0,https://x.com/i/web/status/2061764915736490200,citizenship,2026_06_02-13:45:18
2061764728305725884,"Sons and daughters of many politicians and bureaucrats have made America their home and acquired US citizenship. It is high time guidelines, rules and regulations need to be formulated in this regard.

In the changing global scenario, this is a must. There should not be any scope",375369317,dmuthuk,2026-06-02 10:59:51+00:00,1095,235,45,13,https://x.com/i/web/status/2061764728305725884,citizenship,2026_06_02-13:45:18
2061764705413202070,"I love how Tundeednut patiently waited and bagged himself an American citizenship before coming out with full force on this useless government.

He's been a Peter Obi supporter though but as a blogger, he wasn't this direct before 2023. 
Drag them to the gutters!
Bless him😂🙏🏾",1153672819441623040,SportyStacey7,2026-06-02 10:59:46+00:00,37,14,6,0,https://x.com/i/web/status/2061764705413202070,citizenship,2026_06_02-13:45:18
2061764642150437069,Responsible citizenship includes verifying information and challenging false narratives. Commercial Activists thrive when misleading claims go unchallenged. #GangsOfNairobi,1648716868302118918,yokuty12,2026-06-02 10:59:31+00:00,0,0,1,0,https://x.com/i/web/status/2061764642150437069,citizenship,2026_06_02-13:45:18
2061764454094877107,"🚨 𝗕𝗥𝗘𝗔𝗞𝗜𝗡𝗚: 𝗕𝗔𝗡𝗚𝗟𝗔𝗗𝗘𝗦𝗛 𝗕𝗢𝗥𝗗𝗘𝗥 𝗖𝗜𝗧𝗜𝗭𝗘𝗡𝗦𝗛𝗜𝗣 𝗖𝗥𝗜𝗦𝗜𝗦 𝗗𝗘𝗘𝗣𝗘𝗡𝗦 𝗔𝗠𝗜𝗗 𝗜𝗡𝗗𝗜𝗔 𝗠𝗜𝗚𝗥𝗔𝗡𝗧 𝗖𝗥𝗔𝗖𝗞𝗗𝗢𝗪𝗡

🇮🇳🇧🇩 || Hundreds of undocumented migrants are fleeing toward Bangladesh after West Bengal opened detention centers, ",4542189093,Resonant_News,2026-06-02 10:58:46+00:00,12,3,0,0,https://x.com/i/web/status/2061764454094877107,citizenship,2026_06_02-13:45:18
2061764113412292640,"Dual citizenship debate on Ministerial appointees. 

Let’s settle the debate tonight on the Big Talk with experienced constitutional lawyers;  @Jbyam1 and @TumukundeTT 

@nextradio_ug | Tuesday | 7pm | #NextBigTalk ",285577145,CanaryMugume,2026-06-02 10:57:25+00:00,31,9,7,0,https://x.com/i/web/status/2061764113412292640,citizenship,2026_06_02-13:45:18
2061763737057685826,Stripping U.S. citizenship en masse is harder than Trump vowed #politics,2054581087532175362,RonaldWill19206,2026-06-02 10:55:55+00:00,0,0,0,0,https://x.com/i/web/status/2061763737057685826,citizenship,2026_06_02-13:45:18
2061763458815987786,"Instead of trying to eliminate birthright citizenship guaranteed in the Constitution, we should pass a constitutional amendment prohibiting felons from serving as president ",121295191,mickey94114,2026-06-02 10:54:48+00:00,0,0,0,0,https://x.com/i/web/status/2061763458815987786,citizenship,2026_06_02-13:45:18
2061761026161258936,"#OTD in 1924, President Coolidge signed The Indian Citizenship Act granting full U.S. citizenship to the indigenous peoples of the United States. Previously, the Fourteenth Amendment to the United States Constitution had been interpreted to not apply to Native people.",159683931,SeanErickMorris,2026-06-02 10:45:08+00:00,0,0,0,0,https://x.com/i/web/status/2061761026161258936,citizenship,2026_06_02-13:45:18
2061760336856821804,Dr Muganga will alleniate Ugandans while infiltrating Rwandese and giving them Uganda citizenship. The end result is total dominance of Uganda by Rwandese. We have shouted about Balaloos to no avail. It will now be institionalised through citizenship. Watch out!,1947185921444712448,Odongkaraja,2026-06-02 10:42:24+00:00,0,0,0,0,https://x.com/i/web/status/2061760336856821804,citizenship,2026_06_02-13:45:18
